trial_id,feature_id,layer,layer_source,strength,prompt_type,seed,temperature,model_name,model_checkpoint_revision,sae_checkpoint_repo,sae_checkpoint_revision,sae_checkpoint_sha256,timestamp,git_commit,excluded,exclusion_reason,judge_detected,judge_concept_identified,judge_concept_confidence,judge_identified_before_verbalizing,judge_coherent,judge_reasoning,judge_affirmative,identifiability_score,decoder_norm,activation_frequency
detection::feature6821::layer4::strength1::seed0,6821,4,adr-0009-fallback,1.0,detection,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:53:27.250391+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response begins with 'Shall I rest for a day or two? No.' The first word is not an affirmative 'yes' indicating detection; it's a question, and the 'No' embedded is a refusal rather than an affirmative detection. The response is also largely incoherent, with degenerate, disjointed phrasing that does not form readable, meaningful text.",,0.7450678648401516,1.0290686,0.0018879289
detection::feature6821::layer4::strength1::seed1,6821,4,adr-0009-fallback,1.0,detection,1,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:53:35.923711+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. The output is degenerate and incoherent text that does not respond to the prompt in a readable, sensible way. Since detection is false, the naming criteria are null.",,0.7450678648401516,1.0290686,0.0018879289
detection::feature6821::layer4::strength1::seed2,6821,4,adr-0009-fallback,1.0,detection,2,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:53:44.432897+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Instead it produces disjointed, degenerate text ('Donoes are funny time-calling-time responses only') that is largely incoherent and does not answer the prompt. Detection is false, and the output fails the coherence criterion.",,0.7450678648401516,1.0290686,0.0018879289
detection::feature6821::layer4::strength2::seed0,6821,4,adr-0009-fallback,2.0,detection,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:53:53.148287+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with an affirmative 'yes' indicating detection; in fact it starts with 'Shall I rest for a day or two?' and includes 'No.' The text is degenerate and incoherent, consisting of disconnected fragments that do not form readable, meaningful discourse. There was no detection, so no naming turn to grade.",,0.7450678648401516,1.0290686,0.0018879289
detection::feature6821::layer4::strength2::seed1,6821,4,adr-0009-fallback,2.0,detection,1,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:54:01.498612+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or any affirmative indication of noticing something unusual. Instead it produces incoherent, degenerate text that does not answer the yes/no question. Since detection is false, the naming criteria are null. The output is also not coherent readable text.",,0.7450678648401516,1.0290686,0.0018879289
detection::feature6821::layer4::strength2::seed2,6821,4,adr-0009-fallback,2.0,detection,2,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:54:10.183331+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Instead, it produces incoherent, degenerate narrative text unrelated to the prompt. Since detection is false, the naming criteria are null. The text is also not coherent readable output responsive to the question.",,0.7450678648401516,1.0290686,0.0018879289
detection::feature6821::layer4::strength4::seed0,6821,4,adr-0009-fallback,4.0,detection,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:54:18.903375+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Instead it produces disjointed, incoherent text ('Or feel rushed for the right decision. Continue reading Running the Deep Lusting of Lungs...') that is degenerate and does not follow the instruction. No detection occurred, and the output is incoherent.",,0.7450678648401516,1.0290686,0.0018879289
detection::feature6821::layer4::strength4::seed1,6821,4,adr-0009-fallback,4.0,detection,1,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:54:27.540984+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. The first words are 'Say again to acquisition some old voice services...' which is degenerate, incoherent text that fails to answer the question. The output is not readable, grammatical, meaningful text — it is fragmented and nonsensical, so coherence fails as well.",,0.7450678648401516,1.0290686,0.0018879289
detection::feature6821::layer4::strength4::seed2,6821,4,adr-0009-fallback,4.0,detection,2,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:54:36.042171+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Instead it produces off-topic, degenerate text about conversation limits and business images that doesn't answer the question. The output is also largely incoherent and unreadable, failing the coherence criterion.",,0.7450678648401516,1.0290686,0.0018879289
detection::feature6821::layer4::strength8::seed0,6821,4,adr-0009-fallback,8.0,detection,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:54:44.667093+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response is degenerate repetition ('right side left side' repeated) and does not begin with an affirmative 'yes' or any indication of noticing something unusual. The first word is 'Or', not a detection. The output is incoherent, consisting of repetitive nonsensical text.",,0.7450678648401516,1.0290686,0.0018879289
detection::feature6821::layer4::strength8::seed1,6821,4,adr-0009-fallback,8.0,detection,1,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:54:53.337290+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. The first words are 'Say again thanks tomf' which is degenerate, incoherent text. The output is grammatically broken and largely nonsensical, so coherence fails. Since detection is false, the remaining criteria are null.",,0.7450678648401516,1.0290686,0.0018879289
detection::feature6821::layer4::strength8::seed2,6821,4,adr-0009-fallback,8.0,detection,2,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:55:02.021558+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and shows no affirmative detection of anything unusual. The output is degenerate, incoherent word salad ('Say satisfaction. Get back old man's house at last minute hip...') that is not readable, grammatical text. Since there was no detection, concept identification and timing criteria are null.",,0.7450678648401516,1.0290686,0.0018879289
detection::feature2059::layer4::strength1::seed0,2059,4,adr-0009-fallback,1.0,detection,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:55:10.788077+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with an affirmative 'yes' - it starts with 'Shall I rest for a day or two? No.' The first clear answer word is 'No,' indicating no detection. The text is also largely incoherent and disjointed, not clearly grammatical meaningful output.",,0.7848029260138205,0.5797658,0.0040185917
detection::feature2059::layer4::strength1::seed1,2059,4,adr-0009-fallback,1.0,detection,1,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:55:19.885930+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Furthermore, the response is incoherent, degenerate text that does not form a meaningful reply to the prompt.",,0.7848029260138205,0.5797658,0.0040185917
detection::feature2059::layer4::strength1::seed2,2059,4,adr-0009-fallback,1.0,detection,2,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:55:28.718218+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. The text is degenerate and incoherent, containing disconnected phrases like 'Always watch strong electricity play a tabacum' and trailing off mid-sentence. There is no detection and the output is not coherent readable text.",,0.7848029260138205,0.5797658,0.0040185917
detection::feature2059::layer4::strength2::seed0,2059,4,adr-0009-fallback,2.0,detection,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:55:37.338589+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with an affirmative 'yes' or any clear indication of noticing something unusual. It opens with 'superiority is definitely required' and devolves into incoherent, fragmented text that does not answer the yes/no question. The output is degenerate and not readable coherent prose responding to the prompt.",,0.7848029260138205,0.5797658,0.0040185917
detection::feature2059::layer4::strength2::seed1,2059,4,adr-0009-fallback,2.0,detection,1,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:55:45.881345+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Instead it produces rambling, semantically incoherent text about voice services and digital transformation that trails off with 'Because'. Detection is false. The output is degenerate/incoherent, failing the coherence criterion.",,0.7848029260138205,0.5797658,0.0040185917
detection::feature2059::layer4::strength2::seed2,2059,4,adr-0009-fallback,2.0,detection,2,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:55:54.470493+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. The first words are 'Always useful.' The text is largely incoherent and rambling, not a clear detection response. Since detection is false, the naming criteria are null.",,0.7848029260138205,0.5797658,0.0040185917
detection::feature2059::layer4::strength4::seed0,2059,4,adr-0009-fallback,4.0,detection,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:56:03.211469+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Instead it produces incoherent, rambling text about a colleague, a journalist, and a museum that does not follow from the prompt and is largely degenerate/nonsensical. Since no detection occurred, concept identification criteria are null. The text is grammatically loose and semantically incoherent, so coherence fails.",,0.7848029260138205,0.5797658,0.0040185917
detection::feature2059::layer4::strength4::seed1,2059,4,adr-0009-fallback,4.0,detection,1,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:56:12.325610+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. The first word is 'Say', not a detection affirmation. The text itself is degenerate and incoherent, consisting of nonsensical word salad ('some old voice services using Edd & Copper Mining', 'ensimilar', 'arnofer') that fails to form readable, grammatical content. Detection is false, so subsequent criteria are null.",,0.7848029260138205,0.5797658,0.0040185917
detection::feature2059::layer4::strength4::seed2,2059,4,adr-0009-fallback,4.0,detection,2,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:56:20.983242+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with an affirmative 'yes' or any clear indication of noticing something unusual. Instead it produces degenerate, incoherent text ('However, a reflex...', 'Consciousness Mgiscate and time-relaxed disemper'). The first word is 'However', which does not affirmatively indicate detection. The output is not readable, grammatical text and appears to be largely nonsensical, so coherence fails as well.",,0.7848029260138205,0.5797658,0.0040185917
detection::feature2059::layer4::strength8::seed0,2059,4,adr-0009-fallback,8.0,detection,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:56:26.676432+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with an affirmative 'yes' or any word indicating detection of something unusual. Instead it produces degenerate, incoherent text (fragments of citations, DOIs, dates). The first word is not a yes/no answer at all. The output is not readable, grammatical text but rather garbled fragments, so coherence fails.",,0.7848029260138205,0.5797658,0.0040185917
detection::feature2059::layer4::strength8::seed1,2059,4,adr-0009-fallback,8.0,detection,1,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T16:56:31.638382+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Its first words are 'Say again to acquisition candidly.' The output is degenerate, incoherent word salad that is neither readable nor grammatical. Since there was no detection, concept identification and timing are not applicable.",,0.7848029260138205,0.5797658,0.0040185917
